x,y,x2,x3,x4,G_F,G_M
729.0,2206.6998102850903,14108.50864474495,-52600.01047429002,-27725.98003987269,True,False
730.0,2209.851489481189,4196.356458342985,-60427.67935733699,-43800.10387023391,True,False
731.0,2212.8089923552143,-1640.1191242497496,15020.76850115664,21057.792126181703,True,False
732.0,2215.7722962151493,-8453.626490994986,14433.281894963382,10206.784962209656,True,False
733.0,2218.6328522689923,-10984.575292573902,-24240.060598393517,-11489.691381157383,True,False
734.0,2222.234050583314,-13431.37133830361,13301.251509694375,10116.566556355392,True,False
735.0,2224.6526773828214,-12076.654390799042,18121.942554222893,63129.31252173133,True,False
736.0,2227.865215484012,-11985.840341597275,-41463.72980577149,-13464.459718129385,True,False
737.0,2231.221343028388,24794.15567524373,-46781.20693826718,-44100.49762806396,True,False
738.0,2233.7757517412147,-2326.396921473924,10771.091435007736,-24192.704629440526,True,False
739.0,2236.5620095343684,-22890.743640631452,-18979.84063954162,14398.817512712012,True,False
740.0,2240.526966788909,-12279.605458444636,-21722.644972708324,-7042.214845984978,True,False
741.0,2242.8142246299703,3070.8940161174464,-87024.00563694886,50632.04042628294,True,False
742.0,2246.055044369358,9082.374196386065,-51180.84003760035,-22825.18257293033,True,False
743.0,2249.1594133214744,14534.463786040307,-12687.781673437066,31485.80129694331,True,False
744.0,2251.4005179881096,10953.193186249937,38059.15458808613,24679.26336666559,True,False
745.0,2255.408658388783,2102.475343426366,-26727.796529784224,-23750.070303950248,True,False
746.0,2258.393147890504,666.6433174994299,32149.75723239721,34441.06523415842,True,False
747.0,2261.2552288783536,1144.8577539376795,-14557.082787977884,23637.60738582121,True,False
748.0,2264.4444721361674,-2790.582666088126,-21361.81415199344,-62845.928727380815,True,False
749.0,2267.115403376477,6387.999205991569,-4422.129670425001,95266.88344037293,True,False
750.0,2270.192233117811,-3072.0464286218235,-19194.170364434623,-11278.161914784718,True,False
751.0,2272.792205041869,-6080.952181394736,11525.569265065891,105113.54780193658,True,False
752.0,2275.810021930954,-5253.938730825212,19325.75406588217,-13127.845102867888,True,False
753.0,2279.543188536168,7496.91881918437,7390.488746212854,79236.7575626552,True,False
754.0,2282.261617745652,-25461.432389459897,31181.990573155737,-11434.636471635442,True,False
755.0,2285.2611115857208,-1094.3246674375075,-4275.066247981994,-6976.122488250035,True,False
756.0,2288.2194008879023,-1944.798491737314,1729.404411180461,37701.59497748971,True,False
757.0,2291.226659656337,-152.86998490517698,9447.30096030336,31230.85841949984,True,False
758.0,2293.7945738059616,8866.96959745927,7361.822366844509,-9658.467694642382,True,False
759.0,2296.937972348495,-11900.879039652482,12383.405100233538,-58229.065262896205,True,False
760.0,2300.000521640831,-8576.11292625961,1410.2693136563862,118280.23803605924,True,False
761.0,2302.8547772324664,-5422.15831077912,-17561.17421625317,108937.09352300418,True,False
762.0,2305.5333205843685,-7109.013606383152,10918.566851445124,62072.84352684069,True,False
763.0,2309.171104451328,16455.991715991237,12447.140039990774,91879.67627008152,True,False
764.0,2311.82191420504,-15660.630407031042,-33296.29902268866,862.1470069048648,True,False
765.0,2314.5764923456027,21429.56968400168,-78219.52079771437,-6046.5485611201775,True,False
766.0,2318.6960145859084,11648.485902200868,46338.77455199157,-58941.93706778285,True,False
767.0,2320.6694610374875,4415.109608692235,2679.243715068766,-46358.040001157104,True,False
768.0,2324.5255884159883,-946.3357223433236,19498.78180842247,5899.198064921867,True,False
769.0,2326.5156754875647,-4057.204950953896,-2395.5132505799425,-37870.113031902925,True,False
770.0,2329.3981074871067,3218.4692419753605,12903.480876164786,-33887.42136450329,True,False
771.0,2332.687157720556,4758.942050422955,-2495.393572186467,-52107.18865006816,True,False
772.0,2335.745707436915,-2896.423841811417,55180.800811059584,-34583.03783142491,True,False
773.0,2338.7102838909395,3948.5127576876966,29046.315053139675,72685.99520438515,True,False
774.0,2341.457813652237,6659.659634338615,-42676.69330775634,4066.933115415175,True,False
775.0,2344.596879394013,-10322.73982673262,17646.81464844628,17378.565492261016,True,False
776.0,2348.143785942524,1414.682269129322,5097.189160929702,21834.356845159145,True,False
777.0,2350.721897271763,19016.28610662433,52312.43977824032,-12998.379265149462,True,False
778.0,2354.032607672454,2208.7823852346346,-15592.797366879166,27067.2314326522,True,False
779.0,2356.951333492135,10270.634259605144,13328.532674651353,24117.68968079651,True,False
780.0,2360.1209990572456,-6602.649264576039,-1536.2048796998245,8907.068143198198,True,False
781.0,2363.0461503009906,-8735.840219183603,1071.3459320752777,62386.41397571498,True,False
782.0,2365.913462888097,10498.952157804975,-20467.414804923228,-95414.26582174563,True,False
783.0,2369.1109675694074,6876.506420552319,-7330.1160957479715,-61052.73526445287,True,False
784.0,2371.7866216729226,-11920.511749597406,18161.64340746525,122483.6215181002,True,False
785.0,2375.3532033248907,5024.363310325421,5643.93363152855,-119534.00645701923,True,False
786.0,2378.35313730455,-8807.958576331179,33346.21637468949,-51822.57320698428,True,False
787.0,2381.089332782442,-13186.719443693471,-21858.614473326663,18332.00161033444,True,False
788.0,2383.52037348804,-18579.71930827188,-22951.473590541143,-25494.83246533486,True,False
789.0,2387.393129832832,-6818.71050092483,-54837.37015875807,77114.42578589395,True,False
790.0,2389.9136742482765,-21.118432163687224,-46808.77488903933,87057.76251812915,True,False
791.0,2392.9397679924773,-542.7468584067065,-19947.671305347914,51014.46595999,True,False
792.0,2395.8472653320937,-6228.591801049559,-15811.606491050228,42613.86758707876,True,False
793.0,2398.584695505725,-2746.836568240876,-27754.282871061685,-14662.82088757864,True,False
794.0,2401.880481612624,6500.181269786578,-18438.352239684613,-44795.59599395061,True,False
795.0,2405.0323523019856,-29423.68498718065,27789.48730937653,9549.94295700078,True,False
796.0,2408.0117682228733,-845.2066257982735,-17464.758262106956,-99753.00619905395,True,False
797.0,2410.5188329629877,-4371.493439792565,-54992.10389337944,-7924.428045412774,True,False
798.0,2413.610359349625,14358.271562043066,-15719.680664194608,-42911.616572586216,True,False
799.0,2416.8970280759904,16740.68060323328,-20450.815835504025,62849.423640715766,True,False
800.0,2419.899811983756,-15971.223635537324,9647.60723888,-146946.40241448375,True,False
801.0,2422.2811858924206,5067.522416230427,26938.54285635632,-18417.41775895777,True,False
802.0,2426.088685400688,-14134.521750202375,-11679.832076255963,1665.4716061730535,True,False
803.0,2429.324747369992,3825.179164968552,3839.174686316275,-56306.40646588065,True,False
804.0,2431.948727425138,-16221.11239515184,-19927.646672856976,-27930.674284521883,True,False
805.0,2434.9987181988017,-7622.001895357932,-16854.4371218744,-19650.98075730824,True,False
806.0,2438.428007842119,12584.639050390522,-12478.737939615732,27032.71782390408,True,False
807.0,2441.0167449395244,-8058.23153925305,35488.04774878931,12895.68522165889,True,False
808.0,2443.909289149816,-23232.15948864095,3284.78323288124,-63479.391623905256,True,False
809.0,2447.223729591015,3687.99633668296,46248.2216291352,-75072.8744846369,True,False
810.0,2449.7232243928765,-4873.334459902294,17529.472719477813,-5660.545394715952,True,False
811.0,2453.492850147024,-4726.717769693978,4345.789239841851,51058.717214651326,True,False
812.0,2456.085304639989,-21669.47961525659,-25014.80154853468,61273.72953633201,True,False
813.0,2458.509553031324,130.81018429733524,36505.44565475846,-36417.128041887794,True,False
814.0,2461.8274053448795,-8446.503999911316,-39709.32986275155,12849.241249457766,True,False
815.0,2465.3198632950293,-5378.977238817628,6997.2292818046935,-38355.62263314458,True,False
816.0,2467.8811105375853,-12038.967556701878,5560.3833033193605,42998.268351549705,True,False
817.0,2471.5117242527053,4438.564677896354,-2890.738924792349,-17671.720898740372,True,False
818.0,2473.892337144238,-15789.20302013315,38665.56424896465,37387.14242878963,True,False
819.0,2476.7053908045227,14041.70741296652,-60410.952231433286,24580.983469872743,True,False
820.0,2480.0425465327994,-17853.79321995901,-2302.682820882484,4707.581827199148,True,False
821.0,2482.850604579726,-817.5625911755221,16551.045326727017,-69708.98776121289,True,False
822.0,2486.325450429508,-12941.640377544109,32910.39286424605,9769.209353933173,True,False
823.0,2488.3037207194798,-1146.6995590471988,5730.03608731008,-59451.310633222085,True,False
824.0,2491.929455743475,23389.94386476865,36300.86367426011,51381.97189514228,True,False
825.0,2494.9441681944613,1663.0605509103505,-45354.31293922153,4531.44496130546,True,False
826.0,2498.252871876661,1773.6993814484986,6303.237951328668,-11679.822737376506,True,False
827.0,2500.8868556745583,-1809.352489505584,-15323.627150700971,11589.161679404877,True,False
828.0,2503.793074264785,6391.431739184042,33894.393290859574,13405.191020742894,True,False
829.0,2506.451417939865,15160.704263683596,-58657.96532186514,18829.52144162425,True,False
830.0,2509.5312628351026,20844.078031921494,16810.00421640283,-32152.22697097433,True,False
831.0,2513.431420729526,-8528.012877819883,1255.263378614353,58467.0891613229,True,False
832.0,2516.0110091719525,1457.395443510106,-39017.511856909616,-32772.40458636306,True,False
833.0,2518.544770682436,1552.91172173279,-548.3705775028909,-35727.3573173333,True,False
834.0,2522.0446114701,-11328.603671865058,-44187.77281724059,25763.49111219808,True,False
835.0,2524.9257306929057,9117.482310428217,34069.62325399889,134.60488549455525,True,False
836.0,2527.777225017743,-4072.578288616063,-7607.485569144674,13659.762019449976,True,False
837.0,2530.9402689795616,-6620.10212471459,14725.243591366809,-24197.96587921376,True,False
838.0,2534.053027404099,6209.974933173785,-111.20436368736978,50995.070380564975,True,False
839.0,2536.6418382253587,8605.804146262282,-33184.87010518327,-35009.92067506473,True,False
840.0,2540.0928775193024,-12001.631706934668,-25952.95964212805,-16228.051291331314,True,False
841.0,2543.0922711209328,-6740.622699738552,-13140.81073782078,-21554.86502784637,True,False
842.0,2546.301607753534,-13020.633286590892,-20678.286762097687,44766.14492541808,True,False
843.0,2548.6055937154565,-2020.5524551023568,-27810.642889574054,62349.19218381197,True,False
844.0,2551.5919157269464,216.25076696955435,29327.380791924483,-131312.3037915309,True,False
845.0,2554.977379541473,15803.612675150243,-21525.55312149732,2371.879627093978,True,False
846.0,2557.793841220742,11791.97865173224,-30159.77751709809,-86032.75434021995,True,False
847.0,2561.3930966392704,-6585.848734656755,-37020.931672456914,-88842.191387338,True,False
848.0,2564.1719466301265,-794.4347605439165,-29648.9488874793,-43321.45611321611,True,False
849.0,2567.424841972773,5930.928941130778,-8269.93860243659,-78747.3223705537,True,False
850.0,2570.3702424657395,-755.4265208850711,-12069.741445418906,37287.44016378716,True,False
851.0,2572.983082097802,-24266.226987576916,-28293.433996758027,-28273.622334854965,True,False
852.0,2576.1139785602027,1009.9790411340676,-22801.41925722671,-3849.351034900181,True,False
853.0,2578.8107365674523,807.8276589656241,9072.550849548548,53987.36035729799,True,False
854.0,2581.6961147191746,31429.28298850172,-17104.703158971635,12441.105475799504,True,False
855.0,2585.544565957196,1026.692719942947,8752.122206455477,-87139.6951209484,True,False
856.0,2588.0513602582746,-15889.031766507904,-26487.825730039927,-38657.84821833312,True,False
857.0,2591.0961699211466,564.1389932875463,-7321.999295972282,-33305.44829067935,True,False
858.0,2594.080284331884,-4502.929159673161,-19494.561910780707,24690.627237300087,True,False
859.0,2596.909604204432,-3284.484018892666,-3512.754422985384,-52578.72151117428,True,False
860.0,2600.038964953217,5562.121849299886,36460.26908536925,18720.55319727031,True,False
861.0,2603.206677565224,463.8743516791594,-25170.76569045821,-3172.7984057298218,True,False
862.0,2606.3592217529904,11876.190581944857,-21544.96662111289,-47719.90821423957,True,False
863.0,2609.014407825067,9697.047834308014,46982.95599464353,-8517.743876784903,True,False
864.0,2612.40671015147,-5572.097493606316,11064.89518717024,-28746.27568349072,True,False
865.0,2615.265635291312,7434.742934554721,38853.8535531341,57942.77028114967,True,False
866.0,2617.95105915161,11751.20346578465,31985.70075093993,-34261.275838827845,True,False
867.0,2620.8257662557426,1571.8901374363477,41054.4845393592,-25825.15902492411,True,False
868.0,2623.7407589405284,1755.1723650865122,93372.09625934564,-93794.88349681794,True,False
869.0,2626.805076597514,-2368.88534211809,8103.420933061777,-26859.86658892408,True,False
870.0,2630.248367104831,7309.684603160716,-13698.88396565184,38289.8575999094,True,False
871.0,2632.675519506889,11175.681206683112,18479.39544549797,-52901.06384578736,True,False
872.0,2636.188037739544,-18589.82128154711,27996.335271623117,-118714.98673652092,True,False
873.0,2638.700385215499,968.5363809193744,-11331.091359067572,18396.570287804047,True,False
874.0,2642.213680088868,147.42512151908602,-4442.2430985945975,43459.58754519798,True,False
875.0,2644.929867607261,4791.284567265895,21516.33135085012,-49494.46961145976,True,False
876.0,2648.043085281778,15935.062630998473,-9013.649644095132,66467.50221708766,True,False
877.0,2651.392346578388,-2415.232962187749,-69299.43057573316,-78348.02760044487,True,False
878.0,2653.2862114470736,-8992.20401726542,-21135.540551151807,-42916.89464264164,True,False
879.0,2657.078636768303,8913.578394915457,-11768.570596198208,67815.66290863273,True,False
880.0,2660.032892455855,-6015.232852386464,-6803.326090903344,-57302.49565342944,True,False
881.0,2663.0325504441894,13925.307916838628,12769.15599528879,-18493.336825946517,True,False
882.0,2666.159471955117,-15542.06095887853,101.87903894452003,33956.99078779612,True,False
883.0,2669.522467092356,-5613.312776222202,-60105.00805126176,87510.98214079118,True,False
884.0,2672.0077816231656,-7151.2291932438,-33403.15193892739,-70998.15689567495,True,False
885.0,2674.576231277601,7405.934333356527,31164.189388569182,-16645.94119794001,True,False
886.0,2678.185392385569,6164.849516766679,22292.707630891728,-7226.087568198156,True,False
887.0,2681.1146793846683,-3800.921645271965,-1034.751831216328,6494.7958569513,True,False
888.0,2683.9304165595167,490.8655527304579,-7478.03725488622,6334.486242318936,True,False
889.0,2686.782358788964,-6396.217770752771,-58233.9576913156,97005.87710913214,True,False
890.0,2689.5507711205337,-8143.587215251578,-2875.294939405271,-2068.9067266772827,True,False
891.0,2692.936089265969,-9533.611445037475,19217.564960144937,-18522.11908257067,True,False
892.0,2696.3287105181453,5373.552623141986,59964.37502663986,-67455.34503654666,True,False
893.0,2698.9302478372438,-11123.10311503075,-3726.318454757573,61253.53195851434,True,False
894.0,2701.8887946717573,-11606.943285537756,-21108.044697845704,60841.30834904205,True,False
895.0,2705.333168003853,-7056.570061165854,10227.289777960472,-3857.344573913205,True,False
896.0,2708.2188254027187,1286.3751094833517,-37091.24006161276,38546.8353686928,True,False
897.0,2710.9611975450744,9912.04329674493,13594.6583092222,-54457.33800282696,True,False
898.0,2714.0157536884785,-20426.198803843265,-10897.393671717551,-2250.1074823263552,True,False
899.0,2716.9396026132717,3098.2535459803653,34299.2032753935,16512.724587634322,True,False
900.0,2719.6609983051703,-7648.738582580601,-75033.87609196838,29124.278408561026,True,False
901.0,2722.5586405143567,9262.253389263044,-374.6384807234684,110647.4532292346,True,False
902.0,2726.1483437787,-3418.464266513785,30821.289083119384,-19415.721082624244,True,False
903.0,2728.6229800877213,-15549.424207398248,37494.5813770743,-72159.29259002654,True,False
904.0,2732.4732045136234,14562.537799855432,-19725.988666317586,1693.0854470366771,True,False
905.0,2735.0301034030017,-15826.965132773254,2093.0193796434355,-36772.6684194217,True,False
906.0,2738.364922433326,-11769.652260369305,-14005.348773722591,45274.18532855688,True,False
907.0,2741.113626828403,2282.140624465097,-44860.53057232339,21662.42298807268,True,False
908.0,2744.064980924611,2619.3671778074686,-2191.8030375755898,18488.407158041777,True,False
909.0,2747.282882321817,293.7571789373992,15839.88799749839,-30976.03207242936,True,False
910.0,2749.724801886171,-3512.3511389179216,47382.64053421787,-600.4682510818658,True,False
911.0,2753.2083755455,2243.200016572446,-13198.75086854848,11263.799187835855,True,False
912.0,2756.3086630821235,7683.572052901333,37690.559659177576,-3373.346790925653,True,False
913.0,2758.731935396367,-7624.85277565893,-28547.8383581746,-71425.49346564485,True,False
914.0,2762.1279021127566,3659.244028086309,-2388.732224926621,44811.62960116212,True,False
915.0,2765.2879518272653,15210.03157148011,-41403.87432239715,-10535.377117894,True,False
916.0,2767.34552734209,11996.280192463866,-1249.672151827729,-24408.71080357261,True,False
917.0,2770.892247609124,767.6993945220545,-38004.23010584644,65116.49873812217,True,False
918.0,2774.544513625715,-20669.518045495766,-31460.20670865918,-44622.54031190108,True,False
919.0,2776.661401523107,3124.2699210026144,8125.589997641132,-16542.42461372122,True,False
920.0,2780.1994717524854,-8308.135693808681,8219.677432463652,-59809.74608505291,True,False
921.0,2783.1551953744865,11116.15288487192,17316.385828614148,109272.84255807512,True,False
922.0,2785.6970576379213,-18906.65277653534,6330.695315615047,-87662.9686249536,True,False
923.0,2788.952545372488,-1319.2485082012229,-5509.178107707289,-24464.029473473733,True,False
924.0,2792.5140734216466,2363.455875074355,13277.490058147892,-9640.2601039814,True,False
925.0,2795.0823281733105,14134.329355861326,-24840.629982246333,30134.362714725703,True,False
926.0,2798.443483013691,1229.137300067717,-7541.615785575212,-24065.27513446402,True,False
927.0,2801.099453858214,4950.879531046664,19329.68167600701,-24709.454400870425,True,False
928.0,2803.737373753807,-5975.404532875217,43958.38162626482,-24587.121279336785,True,False
929.0,2807.246983390412,-3287.720238679664,19788.18304932035,-10685.50772599217,True,False
930.0,2810.523008270145,-11070.88282580655,23621.50165953233,82453.19680316513,True,False
931.0,2812.982102776852,-7715.367586340441,24561.383785086917,-29967.236739975644,True,False
932.0,2816.239149786148,4759.825310798665,-29964.193010080304,8300.907804129249,True,False
933.0,2819.032271596633,9890.644382192448,-21510.270696834377,-58563.20473735344,True,False
934.0,2822.217148433775,-2767.91888637937,-35711.97566494015,-64200.90498316059,True,False
935.0,2825.187741688686,-5640.884104305739,-29120.118383976853,41954.4278685672,True,False
936.0,2828.37442843597,1378.17073805689,-35525.38907672657,-44544.90518716112,True,False
937.0,2830.9732198278816,-9996.10892568204,2713.582325457452,-38602.55125463111,True,False
938.0,2833.977174949709,-16596.224240572334,1640.3669562832115,25537.13680052653,True,False
939.0,2837.0734806187397,1378.152882498505,43234.50328702685,-3593.641288773269,True,False
940.0,2839.8464881750915,30048.326825868156,16885.42967860155,11500.410665131678,True,False
941.0,2842.894205459408,1053.1238663182576,16751.53854833082,-42825.05467986176,True,False
942.0,2846.6280250065965,-23848.686108890317,-14232.795492129771,-36818.65222729494,True,False
943.0,2849.0099018316123,-11134.741989692831,20996.803118384152,-26064.077453635386,True,False
944.0,2851.709707145378,14741.096722187049,-1868.4491306958,21588.43227917912,True,False
945.0,2855.20601307993,500.9799110041007,38779.373893364784,-16101.819886192125,True,False
946.0,2858.0784536938263,7115.436406758243,56718.85214565735,7844.145209489646,True,False
947.0,2861.3327706426808,-3744.110257153212,-25961.582554576373,8866.703811798348,True,False
948.0,2864.297604753271,997.5330994270046,-4346.56056211364,-68933.27410326512,True,False
949.0,2867.0238726042867,-7490.0720886974705,-41965.27767641011,-104474.852885865,True,False
950.0,2869.651571341015,18810.52847103194,-32396.78500461629,115630.4350088496,True,False
951.0,2872.382097851781,2025.1253881042549,-50562.7727584918,-61218.912722967645,True,False
952.0,2875.825074209287,-4444.762927952325,-17618.50295062619,-16018.48402077592,True,False
953.0,2878.817027276977,-8519.22821533662,64685.70725579097,15552.640795263922,True,False
954.0,2881.877231993617,6103.791360954877,27441.27107042332,42844.01449957726,True,False
955.0,2884.6794826022324,17872.00450718914,3642.161829387746,28727.885128216312,True,False
956.0,2888.385666347677,-3256.29615488472,-906.6698675844294,-45802.81257788831,True,False
957.0,2890.252414010575,12675.478479744546,5913.021555255235,42694.74747438345,True,False
958.0,2893.6894516270104,13725.55111601534,-7148.001773380069,-9843.52246332829,True,False
959.0,2896.9066579755618,9085.494703333448,39402.791007192056,13947.377450217513,True,False
960.0,2900.063224633084,7080.840284559547,-39777.31749077773,-83823.84797855513,True,False
961.0,2903.208441915664,5560.872499150977,34262.73762797609,-51932.77445966159,True,False
962.0,2905.9107116837727,-10200.046700794564,-26048.146888887717,31790.11066404785,True,False
963.0,2909.304202340244,-4288.185336293618,17690.00150610225,-36819.65746785431,True,False
964.0,2912.1715017532324,-28829.73420576509,-69355.91330998704,-13462.172613978226,True,False
965.0,2914.696336393012,190.70859471917257,49454.883768714666,-44879.37868687057,True,False
966.0,2918.2442038589334,-8469.474197435135,46445.91682217601,-68439.81011013637,True,False
967.0,2920.951119729208,7556.583347683382,6824.404485123569,-74399.2087539178,True,False
968.0,2923.725804421027,19370.036298396622,17645.279467940487,52656.89817970004,True,False
969.0,2927.166834849451,-11853.662570113684,-7564.240853917225,28819.80082293397,True,False
970.0,2929.805592202292,-8081.467127229671,8104.714280265881,50877.94267388999,True,False
971.0,2933.8266373848514,1145.9392776797802,-25272.8261534382,16649.528549460825,True,False
972.0,2935.7103594641085,-16351.43312330727,49520.64357287627,-29256.7365648661,True,False
973.0,2938.989237171487,1608.873635669878,15284.580954211047,-32102.965853070888,True,False
974.0,2942.2789797491,-4779.541560761285,19515.35025271083,99657.56732506982,True,False
975.0,2944.84667004651,-9885.59227686412,-5007.533261779898,41617.408694454505,True,False
976.0,2947.7728006439165,9916.948604885829,-27053.56157677722,-5816.837182406897,True,False
977.0,2950.7652329585053,-8477.186545041546,-19235.76242552102,-40544.47695981311,True,False
978.0,2954.5551330739995,-3140.282474098902,-249.87186965264976,27751.59383726633,True,False
979.0,2956.820815723669,5238.426502136544,-12616.424303400703,-122058.77168695358,True,False
980.0,2960.16793430021,-10075.110842009586,49462.13190180092,-55792.63402565108,True,False
981.0,2962.755520142492,-10029.17902230905,-29141.26786206551,-8808.402346838067,True,False
982.0,2965.5834679590107,7629.434222491696,-6143.308311244722,2358.4997341634025,True,False
983.0,2969.0324975187445,-3228.180634930785,-6280.805088018182,11473.610789941707,True,False
984.0,2971.9278307261466,-4293.021535861961,-23807.007718515863,-63026.92131085795,True,False
985.0,2974.5816068291,8169.142127685932,-9828.135316877946,-2070.038110027108,True,False
986.0,2978.314621360744,-6310.833612183802,44587.42170755424,-1104.0353596579878,True,False
987.0,2981.018505882436,6521.037546855267,-68253.54662243467,3164.9787362395614,True,False
988.0,2984.217915488338,-8716.452617071407,32996.470949448216,10604.962334969989,True,False
989.0,2986.833002577692,99.21334135351708,-13597.9485495233,-20790.571889367755,True,False
990.0,2990.152609538639,9995.741641985063,19749.369255602,55365.158253670175,True,False
991.0,2993.0227233691426,-30642.880079939867,-22999.577889290336,-59035.483674123134,True,False
992.0,2995.9681854677674,-5115.571919511855,36998.40427630062,1074.1018098105797,True,False
993.0,2998.756117860024,11600.347624324086,10506.072803499212,30017.11679108605,True,False
994.0,3001.851435636672,3660.565568084995,-44396.09038080963,2610.696280835782,True,False
995.0,3005.2173623687504,-9949.91731421726,4516.449928477868,47089.20399214087,True,False
996.0,3008.0020294876504,-4679.5059818407,-35899.03881673529,25400.5171147802,True,False
997.0,3011.198903689222,14294.949405429132,19159.29365221646,13825.9490644364,True,False
998.0,3013.834945033077,9514.842438075631,12723.380249603984,-93728.3417936875,True,False
999.0,3017.205783005939,-9387.998870861597,40210.22153837215,-27267.87411467506,True,False
1000.0,3020.021560350802,7656.078424326577,44175.27528637595,-51764.3330691816,True,False
400.0,1209.8485313023098,13327.41346002327,20758.07274954868,55841.062566065055,False,True
401.0,1212.9434518160692,7700.349745738524,36799.0783670515,20020.389822625857,False,True
402.0,1215.873447030289,-2119.404731586153,161.2956599035122,-75089.00291385334,False,True
403.0,1219.0732153619906,-25882.97559411292,-26201.104998869905,-52279.239924392365,False,True
404.0,1222.0774910283287,-4922.663353509747,19670.915008353,16478.927689336353,False,True
405.0,1225.1121192648102,-4618.963087906776,4944.254304521368,-15091.680756194604,False,True
406.0,1227.9102515930026,8414.51784736302,6259.01191306876,3920.548040104913,False,True
407.0,1231.3295749268386,4105.7385450771935,14500.779154895008,-95775.22607769862,False,True
408.0,1233.7410895508096,-8527.53566591043,9212.255843500954,34642.67506027847,False,True
409.0,1236.9351763933248,-8859.995764327026,15821.663954224789,481.8742205553443,False,True
410.0,1240.4546760294552,-3140.779938177301,-39331.025184679725,-40505.47293305506,False,True
411.0,1242.8019288780165,6362.512544866863,38509.52053602474,-49134.846432442784,False,True
412.0,1245.9786386111432,22513.170543820983,54232.79113841462,8861.33600492302,False,True
413.0,1248.8581693260444,1483.8185954365133,-17726.812846743633,-33110.9100287708,False,True
414.0,1252.8940865292486,-5961.595815578759,57860.05821164684,-14755.394334790642,False,True
415.0,1254.8165459739876,-14323.2818787441,32981.781506635736,42841.7183852782,False,True
416.0,1257.5465260520136,8463.36756304988,22599.642975668092,-16372.31507053116,False,True
417.0,1260.7101245666713,-9208.96836009528,22342.010334651728,-47409.58824783559,False,True
418.0,1264.21015503419,9594.69145568354,-32277.738244662545,-17382.802064825235,False,True
419.0,1267.697848393031,-1351.6268373370633,-19473.860686254942,-8787.231540613428,False,True
420.0,1270.0560628180556,-2337.4965884745734,62315.94354201393,-3409.5508512148576,False,True
421.0,1272.5966265596594,-2481.125307701496,2056.0065052299105,140390.01390614815,False,True
422.0,1276.427223123506,12536.989340450364,-14963.86020115484,-61449.021622887776,False,True
423.0,1279.11543186412,-12040.866805960144,-35470.64126342539,76530.01265592081,False,True
424.0,1281.553210109067,18651.92634422839,-37422.78552988694,42716.90470592435,False,True
425.0,1285.095866001221,8896.603950046325,-12969.440394170251,-15377.18136267258,False,True
426.0,1287.8883142663922,12924.417256410126,-23678.215905671048,-28645.660535893563,False,True
427.0,1290.8227388876226,-2129.999698124548,31047.34871811913,94.39965441752636,False,True
428.0,1294.2585102981602,-8496.705050597984,-25702.196376966,-121980.60852830454,False,True
429.0,1296.8135888596707,-26004.42458301161,37639.17532537703,-9767.090648042296,False,True
430.0,1300.400752787779,10757.047272246762,22218.9294227491,42704.93883738331,False,True
431.0,1303.0231324671215,3112.78176722662,-15870.695579433916,-82275.61721759842,False,True
432.0,1306.2486560157122,1966.1198255799052,-16577.462778148874,56225.79819157227,False,True
433.0,1308.8921958401795,3027.470534951558,11065.5672725593,11618.172251550252,False,True
434.0,1311.758880833723,28961.37122985942,33727.87691817452,31821.611380649527,False,True
435.0,1315.127943911457,-1580.504793691416,-40196.04045690168,31009.81996808432,False,True
436.0,1318.0257162519188,9666.397923286346,-43471.059066139205,-8301.220672408374,False,True
437.0,1321.1767093526803,-13929.7085221471,38092.25288308427,29082.37458568178,False,True
438.0,1323.393313785856,-10630.75595293211,-11100.713996368166,-85822.35358200243,False,True
439.0,1327.2944440918416,-1841.926051845907,31983.69104092569,-16291.116419819182,False,True
440.0,1330.3949072242572,12454.254516194487,16422.39122911316,65166.76412328824,False,True
441.0,1332.946632541542,-23418.06541665676,7534.970229650992,66170.26520438104,False,True
442.0,1336.0513207663398,5308.558772457816,-25442.98224319945,53949.037799122125,False,True
443.0,1339.0712754829517,9346.921924532606,-39780.10218853424,50801.3146714616,False,True
444.0,1341.976454615648,-594.8860787079188,6920.298295337682,-90759.56350929083,False,True
445.0,1345.1358394389838,4451.353830769489,18557.67133177922,6221.801003500793,False,True
446.0,1347.9393283128488,-16923.95750616519,-48553.73399305869,-64132.94443949396,False,True
447.0,1351.0453714233026,-14526.601263064456,26346.330550309543,-78458.88843081403,False,True
448.0,1354.531134509719,-10289.26929345002,33666.47916953905,-74550.61201833686,False,True
449.0,1356.6784942605734,-875.1986922318991,39529.80820548727,64297.41892630532,False,True
450.0,1360.4237484503392,9793.380746945377,15279.32411610704,22182.79650987589,False,True
451.0,1363.1812066265825,-8424.758033413395,66415.50992466087,159929.1277985462,False,True
452.0,1365.7189375536857,-3401.1099512108067,39815.47691542368,58852.45066920326,False,True
453.0,1368.835619468627,16696.710318964597,-56486.55689800319,-65893.02181195673,False,True
454.0,1371.623081831818,-14568.740614808265,36273.64237618283,20715.138633255807,False,True
455.0,1375.0082454546537,14188.801752306905,-42493.78679351881,45283.07909118409,False,True
456.0,1378.3454448618804,-5438.038796966317,-41170.23221485125,9893.434867309305,False,True
457.0,1380.6171430180757,-16427.352153181426,34853.94774435743,67440.82724913422,False,True
458.0,1384.1687069268426,4886.610134399215,-36122.05078001168,2059.3850598661875,False,True
